state,city,year,month,day,category,sales
Oregon,Springfield,2015,4,14,Office Supplies,1
Oregon,Springfield,2016,12,15,Furniture,1
Oregon,Springfield,2016,12,15,Office Supplies,1
Oregon,Springfield,2016,12,29,Office Supplies,1
Oregon,Springfield,2016,9,29,Technology,1
Oregon,Gresham,2016,3,24,Technology,1
Oregon,Gresham,2016,11,21,Furniture,1
Oregon,Gresham,2016,8,22,Office Supplies,1
Oregon,Gresham,2014,9,10,Office Supplies,1
Oregon,Gresham,2014,9,10,Furniture,1
Oregon,Eugene,2016,11,4,Office Supplies,4
Oregon,Eugene,2016,11,4,Furniture,2
Oregon,Hillsboro,2017,11,17,Office Supplies,2
Oregon,Hillsboro,2015,10,2,Furniture,1
Oregon,Hillsboro,2015,10,2,Technology,1
Colorado,Aurora,2015,11,13,Technology,1
Colorado,Aurora,2015,11,13,Furniture,1
Colorado,Aurora,2015,11,13,Office Supplies,1
Colorado,Aurora,2015,11,20,Office Supplies,2
Colorado,Aurora,2015,11,20,Furniture,1
Colorado,Aurora,2015,10,1,Office Supplies,1
Colorado,Aurora,2015,4,27,Office Supplies,2
Colorado,Aurora,2015,9,28,Office Supplies,3
Colorado,Aurora,2015,9,11,Furniture,1
Colorado,Aurora,2015,6,20,Technology,1
Colorado,Aurora,2016,12,11,Office Supplies,1
Colorado,Aurora,2016,12,11,Technology,2
Colorado,Aurora,2016,8,15,Office Supplies,2
Colorado,Aurora,2016,10,13,Furniture,2
Colorado,Aurora,2016,9,24,Furniture,1
Colorado,Aurora,2016,9,24,Office Supplies,1
Colorado,Aurora,2017,1,14,Technology,1
Colorado,Aurora,2017,1,14,Office Supplies,1
Colorado,Aurora,2017,9,28,Furniture,1
Colorado,Aurora,2017,9,28,Office Supplies,4
Colorado,Aurora,2017,9,28,Technology,1
Colorado,Aurora,2014,7,4,Office Supplies,2
Colorado,Aurora,2014,9,25,Office Supplies,1
Colorado,Denver,2014,8,3,Furniture,1
Colorado,Denver,2014,8,3,Office Supplies,1
Colorado,Denver,2014,8,23,Office Supplies,4
Colorado,Denver,2014,8,23,Furniture,1
Colorado,Denver,2014,8,23,Technology,1
Colorado,Denver,2014,11,1,Office Supplies,1
Colorado,Denver,2014,11,1,Technology,1
Colorado,Denver,2014,3,10,Office Supplies,2
Colorado,Denver,2017,12,1,Technology,3
Colorado,Denver,2017,12,1,Office Supplies,2
Colorado,Denver,2017,12,2,Office Supplies,2
Colorado,Denver,2017,12,2,Furniture,3
Colorado,Denver,2017,12,2,Technology,2
Colorado,Denver,2017,11,28,Office Supplies,1
Colorado,Denver,2017,6,26,Technology,1
Colorado,Denver,2017,3,13,Office Supplies,1
Colorado,Denver,2017,10,5,Technology,1
Colorado,Denver,2016,4,28,Office Supplies,1
Colorado,Denver,2016,7,18,Furniture,2
Colorado,Denver,2016,7,18,Office Supplies,3
Colorado,Denver,2016,12,26,Office Supplies,1
Colorado,Denver,2016,3,1,Technology,1
Colorado,Denver,2016,10,10,Furniture,2
Colorado,Denver,2016,10,10,Technology,1
Colorado,Denver,2015,10,30,Technology,3
Colorado,Denver,2015,10,30,Furniture,1
Colorado,Denver,2015,10,25,Furniture,1
Colorado,Colorado Springs,2014,12,26,Furniture,3
Colorado,Colorado Springs,2014,12,26,Office Supplies,2
Colorado,Colorado Springs,2015,12,24,Furniture,1
Colorado,Colorado Springs,2015,12,24,Office Supplies,1
Colorado,Colorado Springs,2015,12,21,Office Supplies,1
Colorado,Colorado Springs,2015,12,11,Office Supplies,4
Colorado,Colorado Springs,2015,12,11,Furniture,4
Colorado,Colorado Springs,2015,12,11,Technology,1
Colorado,Colorado Springs,2015,12,8,Office Supplies,1
Colorado,Colorado Springs,2015,1,6,Office Supplies,2
Colorado,Colorado Springs,2016,5,20,Office Supplies,1
Colorado,Colorado Springs,2016,12,26,Office Supplies,1
Colorado,Colorado Springs,2016,4,24,Office Supplies,2
Colorado,Colorado Springs,2016,4,24,Furniture,1
Colorado,Arvada,2016,9,12,Furniture,3
Colorado,Arvada,2016,9,12,Office Supplies,1
Colorado,Louisville,2014,6,22,Technology,1
Colorado,Louisville,2014,11,11,Office Supplies,1
Colorado,Louisville,2014,11,11,Technology,1
Colorado,Louisville,2014,11,11,Furniture,1
Colorado,Louisville,2014,11,18,Furniture,1
Colorado,Louisville,2014,11,18,Office Supplies,1
Colorado,Louisville,2017,9,23,Furniture,1
Colorado,Louisville,2017,4,17,Office Supplies,4
Colorado,Louisville,2017,4,17,Technology,1
Colorado,Louisville,2017,2,20,Office Supplies,1
Colorado,Louisville,2017,5,5,Office Supplies,2
Colorado,Louisville,2017,5,5,Furniture,1
Colorado,Louisville,2017,8,21,Office Supplies,2
Colorado,Louisville,2017,8,21,Furniture,1
Colorado,Louisville,2015,12,18,Office Supplies,1
Colorado,Louisville,2015,5,12,Technology,1
Colorado,Louisville,2015,5,10,Technology,1
Colorado,Louisville,2016,9,12,Technology,1
Colorado,Louisville,2016,9,12,Furniture,1
Colorado,Parker,2016,5,30,Office Supplies,4
Colorado,Parker,2016,5,30,Furniture,1
Colorado,Parker,2017,12,19,Furniture,2
Colorado,Parker,2017,12,19,Office Supplies,1
Colorado,Pueblo,2015,5,25,Office Supplies,1
Colorado,Pueblo,2015,3,8,Office Supplies,1
Colorado,Pueblo,2014,6,21,Office Supplies,2
Colorado,Pueblo,2016,10,6,Technology,2
Colorado,Pueblo,2016,10,6,Office Supplies,2
Colorado,Broomfield,2016,7,8,Office Supplies,3
Colorado,Broomfield,2016,7,8,Furniture,1
Colorado,Broomfield,2016,9,22,Furniture,1
Colorado,Littleton,2016,3,19,Furniture,1
Colorado,Fort Collins,2017,9,23,Office Supplies,1
Colorado,Fort Collins,2017,9,23,Furniture,1
Colorado,Fort Collins,2017,9,23,Technology,1
Colorado,Fort Collins,2017,9,2,Office Supplies,1
Colorado,Fort Collins,2017,10,22,Office Supplies,1
Colorado,Fort Collins,2017,10,22,Furniture,1
Colorado,Fort Collins,2016,8,22,Furniture,1
Colorado,Englewood,2016,8,28,Office Supplies,1
Colorado,Englewood,2016,8,28,Technology,1
Colorado,Thornton,2014,12,20,Technology,1
Colorado,Thornton,2017,12,3,Office Supplies,3
Colorado,Thornton,2017,12,3,Technology,2
Colorado,Thornton,2017,12,3,Furniture,3
Colorado,Thornton,2015,10,2,Office Supplies,1
Colorado,Loveland,2017,8,4,Office Supplies,2
Colorado,Loveland,2017,12,30,Office Supplies,1
Colorado,Loveland,2017,12,28,Office Supplies,1
Colorado,Commerce City,2017,6,17,Office Supplies,1
Colorado,Longmont,2016,6,17,Furniture,2
Colorado,Longmont,2016,12,2,Technology,1
Colorado,Greeley,2017,4,23,Office Supplies,1
Colorado,Greeley,2017,4,23,Furniture,1
Iowa,Urbandale,2016,11,3,Office Supplies,2
Iowa,Urbandale,2017,11,11,Office Supplies,1
Iowa,Des Moines,2017,1,30,Office Supplies,4
Iowa,Des Moines,2017,1,30,Technology,1
Iowa,Des Moines,2017,1,30,Furniture,1
Iowa,Des Moines,2016,8,12,Office Supplies,1
Iowa,Des Moines,2016,11,21,Office Supplies,1
Iowa,Des Moines,2016,11,21,Technology,1
Iowa,Des Moines,2015,9,14,Office Supplies,1
Iowa,Des Moines,2014,3,28,Office Supplies,1
Iowa,Des Moines,2014,3,28,Furniture,1
Iowa,Burlington,2017,12,26,Office Supplies,1
Iowa,Burlington,2017,12,11,Office Supplies,2
Iowa,Cedar Rapids,2016,9,5,Technology,1
Iowa,Dubuque,2015,9,24,Office Supplies,1
Iowa,Dubuque,2015,9,24,Furniture,1
Iowa,Dubuque,2015,11,8,Technology,1
Iowa,Iowa City,2016,9,26,Office Supplies,1
Iowa,Waterloo,2017,7,11,Office Supplies,1
Iowa,Marion,2017,4,6,Office Supplies,1
Iowa,Marion,2017,1,29,Office Supplies,3
Iowa,Marion,2017,1,29,Furniture,1
Iowa,Marion,2016,12,2,Office Supplies,1
Ohio,Columbus,2014,8,25,Office Supplies,7
Ohio,Columbus,2014,8,19,Office Supplies,3
Ohio,Columbus,2014,3,11,Furniture,1
Ohio,Columbus,2014,3,11,Office Supplies,1
Ohio,Columbus,2014,3,3,Office Supplies,2
Ohio,Columbus,2014,3,3,Furniture,1
Ohio,Columbus,2014,6,4,Office Supplies,1
Ohio,Columbus,2014,4,23,Furniture,3
Ohio,Columbus,2014,4,23,Office Supplies,1
Ohio,Columbus,2014,11,24,Technology,1
Ohio,Columbus,2014,11,24,Furniture,1
Ohio,Columbus,2014,12,17,Office Supplies,1
Ohio,Columbus,2014,12,1,Technology,1
Ohio,Columbus,2014,12,1,Furniture,2
Ohio,Columbus,2014,12,1,Office Supplies,1
Ohio,Columbus,2014,12,2,Technology,1
Ohio,Columbus,2014,12,5,Office Supplies,3
Ohio,Columbus,2014,12,5,Technology,2
Ohio,Columbus,2014,10,3,Office Supplies,2
Ohio,Columbus,2014,10,3,Technology,1
Ohio,Columbus,2014,10,5,Office Supplies,1
Ohio,Columbus,2014,10,10,Technology,1
Ohio,Columbus,2014,10,10,Office Supplies,1
Ohio,Columbus,2014,5,2,Office Supplies,1
Ohio,Columbus,2014,9,13,Office Supplies,1
Ohio,Columbus,2014,2,27,Office Supplies,1
Ohio,Columbus,2017,2,2,Technology,1
Ohio,Columbus,2017,2,2,Office Supplies,2
Ohio,Columbus,2017,2,11,Furniture,1
Ohio,Columbus,2017,11,26,Technology,1
Ohio,Columbus,2017,11,26,Office Supplies,2
Ohio,Columbus,2017,11,12,Office Supplies,1
Ohio,Columbus,2017,11,12,Technology,1
Ohio,Columbus,2017,11,2,Office Supplies,1
Ohio,Columbus,2017,5,8,Furniture,1
Ohio,Columbus,2017,4,16,Office Supplies,1
Ohio,Columbus,2017,4,30,Office Supplies,1
Ohio,Columbus,2017,4,23,Office Supplies,2
Ohio,Columbus,2017,12,26,Office Supplies,1
Ohio,Columbus,2017,12,18,Office Supplies,4
Ohio,Columbus,2017,8,18,Office Supplies,1
Ohio,Columbus,2017,7,14,Office Supplies,4
Ohio,Columbus,2017,7,14,Technology,1
Ohio,Columbus,2017,7,14,Furniture,1
Ohio,Columbus,2017,3,16,Technology,2
Ohio,Columbus,2017,3,16,Furniture,1
Ohio,Columbus,2017,3,16,Office Supplies,2
Ohio,Columbus,2016,11,20,Office Supplies,2
Ohio,Columbus,2016,11,20,Technology,1
Ohio,Columbus,2016,11,20,Furniture,1
Ohio,Columbus,2016,11,21,Technology,1
Ohio,Columbus,2016,11,21,Furniture,2
Ohio,Columbus,2016,8,22,Office Supplies,3
Ohio,Columbus,2016,9,24,Furniture,1
Ohio,Columbus,2016,9,18,Furniture,2
Ohio,Columbus,2016,9,18,Office Supplies,1
Ohio,Columbus,2016,4,19,Furniture,1
Ohio,Columbus,2016,4,19,Office Supplies,1
Ohio,Columbus,2016,3,14,Furniture,1
Ohio,Columbus,2016,7,25,Technology,1
Ohio,Columbus,2016,12,8,Office Supplies,2
Ohio,Columbus,2016,12,30,Office Supplies,2
Ohio,Columbus,2016,12,11,Office Supplies,3
Ohio,Columbus,2016,12,11,Furniture,2
Ohio,Columbus,2016,10,21,Technology,1
Ohio,Columbus,2016,1,11,Furniture,1
Ohio,Columbus,2015,2,8,Technology,1
Ohio,Columbus,2015,10,3,Office Supplies,1
Ohio,Columbus,2015,10,3,Technology,2
Ohio,Columbus,2015,10,3,Furniture,1
Ohio,Columbus,2015,10,5,Technology,1
Ohio,Columbus,2015,12,21,Office Supplies,1
Ohio,Columbus,2015,5,29,Furniture,2
Ohio,Columbus,2015,5,29,Office Supplies,1
Ohio,Columbus,2015,11,28,Furniture,1
Ohio,Columbus,2015,11,28,Office Supplies,1
Ohio,Columbus,2015,9,24,Office Supplies,5
Ohio,Newark,2014,10,22,Furniture,1
Ohio,Newark,2014,4,28,Office Supplies,3
Ohio,Newark,2014,1,13,Office Supplies,2
Ohio,Newark,2015,11,21,Furniture,1
Ohio,Newark,2015,11,21,Office Supplies,1
Ohio,Newark,2015,12,15,Technology,3
Ohio,Newark,2015,12,15,Furniture,1
Ohio,Newark,2016,10,20,Office Supplies,1
Ohio,Newark,2016,2,25,Office Supplies,1
Ohio,Newark,2016,2,29,Office Supplies,1
Ohio,Newark,2016,11,7,Technology,1
Ohio,Newark,2016,7,21,Office Supplies,4
Ohio,Newark,2016,5,3,Technology,3
Ohio,Newark,2016,5,3,Office Supplies,2
Ohio,Newark,2016,5,3,Furniture,1
Ohio,Newark,2017,9,24,Furniture,1
Ohio,Newark,2017,11,20,Furniture,2
Ohio,Newark,2017,11,12,Technology,1
Ohio,Newark,2017,12,27,Technology,1
Ohio,Newark,2017,12,27,Office Supplies,1
Ohio,Newark,2017,6,19,Furniture,2
Ohio,Newark,2017,6,19,Technology,1
Ohio,Hamilton,2014,3,21,Office Supplies,2
Ohio,Hamilton,2014,12,20,Furniture,1
Ohio,Hamilton,2016,5,30,Office Supplies,1
Ohio,Akron,2017,6,24,Office Supplies,1
Ohio,Akron,2017,10,20,Furniture,1
Ohio,Akron,2017,10,20,Office Supplies,1
Ohio,Akron,2017,9,4,Office Supplies,4
Ohio,Akron,2017,9,10,Office Supplies,1
Ohio,Akron,2017,5,16,Office Supplies,1
Ohio,Akron,2014,5,18,Furniture,1
Ohio,Akron,2014,5,18,Office Supplies,1
Ohio,Akron,2014,11,24,Office Supplies,1
Ohio,Akron,2015,2,14,Office Supplies,3
Ohio,Akron,2015,2,14,Technology,2
Ohio,Akron,2016,12,27,Office Supplies,1
Ohio,Akron,2016,8,14,Technology,3
Ohio,Medina,2015,1,2,Office Supplies,1
Ohio,Medina,2015,1,2,Furniture,1
Ohio,Medina,2015,1,2,Technology,3
Ohio,Medina,2015,12,26,Furniture,1
Ohio,Medina,2014,11,2,Technology,2
Ohio,Medina,2014,11,2,Office Supplies,1
Ohio,Dublin,2015,12,24,Office Supplies,4
Ohio,Dublin,2015,12,24,Furniture,1
Ohio,Dublin,2015,12,24,Technology,1
Ohio,Dublin,2017,4,29,Furniture,1
Ohio,Dublin,2017,9,8,Technology,1
Ohio,Dublin,2017,6,1,Office Supplies,2
Ohio,Dublin,2017,6,1,Technology,1
Ohio,Dublin,2017,6,16,Technology,1
Ohio,Dublin,2017,6,16,Office Supplies,1
Ohio,Cincinnati,2017,12,9,Office Supplies,2
Ohio,Cincinnati,2017,2,3,Office Supplies,2
Ohio,Cincinnati,2017,9,25,Technology,1
Ohio,Cincinnati,2017,9,25,Office Supplies,1
Ohio,Cincinnati,2017,5,12,Office Supplies,1
Ohio,Cincinnati,2014,11,24,Office Supplies,1
Ohio,Cincinnati,2014,6,29,Office Supplies,1
Ohio,Cincinnati,2016,11,20,Office Supplies,3
Ohio,Cincinnati,2016,5,30,Technology,1
Ohio,Cincinnati,2016,5,14,Furniture,1
Ohio,Cincinnati,2016,8,28,Office Supplies,1
Ohio,Cincinnati,2016,9,3,Office Supplies,1
Ohio,Cincinnati,2015,10,5,Technology,1
Ohio,Springfield,2015,12,18,Office Supplies,1
Ohio,Springfield,2015,8,21,Office Supplies,1
Ohio,Springfield,2015,8,21,Furniture,2
Ohio,Springfield,2015,6,13,Office Supplies,1
Ohio,Springfield,2016,4,10,Office Supplies,1
Ohio,Springfield,2016,1,11,Office Supplies,2
Ohio,Springfield,2016,1,11,Technology,1
Ohio,Springfield,2016,11,10,Office Supplies,6
Ohio,Springfield,2016,11,10,Technology,2
Ohio,Springfield,2016,11,10,Furniture,1
Ohio,Springfield,2016,3,29,Furniture,1
Ohio,Springfield,2016,3,29,Technology,1
Ohio,Springfield,2016,5,15,Office Supplies,1
Ohio,Springfield,2016,9,17,Office Supplies,1
Ohio,Springfield,2016,12,11,Office Supplies,1
Ohio,Springfield,2017,11,13,Technology,2
Ohio,Springfield,2017,11,13,Office Supplies,1
Ohio,Springfield,2017,11,11,Office Supplies,1
Ohio,Springfield,2017,11,2,Furniture,1
Ohio,Springfield,2017,5,4,Office Supplies,1
Ohio,Springfield,2017,5,12,Office Supplies,1
Ohio,Springfield,2017,9,10,Technology,2
Ohio,Springfield,2017,9,14,Technology,1
Ohio,Springfield,2014,7,20,Office Supplies,2
Ohio,Springfield,2014,3,28,Furniture,1
Ohio,Grove City,2017,11,14,Technology,1
Ohio,Grove City,2017,11,14,Office Supplies,1
Ohio,Cleveland,2014,12,24,Furniture,1
Ohio,Cleveland,2014,12,27,Furniture,1
Ohio,Cleveland,2014,12,27,Office Supplies,1
Ohio,Cleveland,2014,5,18,Technology,1
Ohio,Cleveland,2017,9,2,Furniture,1
Ohio,Cleveland,2017,9,9,Office Supplies,1
Ohio,Cleveland,2017,9,9,Furniture,1
Ohio,Cleveland,2017,6,21,Furniture,1
Ohio,Cleveland,2017,6,21,Office Supplies,1
Ohio,Cleveland,2017,7,21,Office Supplies,2
Ohio,Cleveland,2017,7,21,Technology,1
Ohio,Cleveland,2017,11,19,Office Supplies,1
Ohio,Cleveland,2017,5,14,Office Supplies,3
Ohio,Cleveland,2017,5,28,Office Supplies,1
Ohio,Cleveland,2017,5,28,Furniture,1
Ohio,Cleveland,2017,8,25,Office Supplies,1
Ohio,Cleveland,2017,4,20,Office Supplies,2
Ohio,Cleveland,2017,4,20,Technology,1
Ohio,Cleveland,2016,5,8,Office Supplies,4
Ohio,Cleveland,2016,5,8,Technology,1
Ohio,Cleveland,2016,11,24,Office Supplies,1
Ohio,Cleveland,2016,11,24,Technology,1
Ohio,Cleveland,2016,1,22,Technology,2
Ohio,Cleveland,2016,9,25,Office Supplies,3
Ohio,Cleveland,2016,3,24,Furniture,1
Ohio,Cleveland,2016,3,24,Office Supplies,1
Ohio,Cleveland,2015,1,27,Furniture,1
Ohio,Cleveland,2015,1,27,Technology,2
Ohio,Cleveland,2015,12,18,Office Supplies,1
Ohio,Cleveland,2015,12,10,Technology,1
Ohio,Cleveland,2015,5,29,Office Supplies,1
Ohio,Lorain,2017,1,1,Furniture,1
Ohio,Lorain,2017,6,2,Technology,1
Ohio,Lorain,2017,6,2,Office Supplies,1
Ohio,Lorain,2016,5,6,Office Supplies,2
Ohio,Lorain,2016,5,6,Furniture,1
Ohio,Lorain,2016,12,12,Office Supplies,1
Ohio,Lorain,2016,12,12,Technology,1
Ohio,Lorain,2014,10,31,Furniture,1
Ohio,Toledo,2017,4,14,Office Supplies,3
Ohio,Toledo,2017,6,1,Office Supplies,1
Ohio,Toledo,2017,12,22,Office Supplies,1
Ohio,Toledo,2017,12,22,Technology,1
Ohio,Toledo,2017,12,7,Technology,1
Ohio,Toledo,2017,11,30,Office Supplies,1
Ohio,Toledo,2017,9,9,Office Supplies,3
Ohio,Toledo,2015,4,16,Office Supplies,5
Ohio,Toledo,2015,4,16,Technology,1
Ohio,Toledo,2015,11,15,Office Supplies,1
Ohio,Toledo,2015,1,12,Office Supplies,1
Ohio,Toledo,2015,1,12,Technology,4
Ohio,Toledo,2016,11,10,Office Supplies,2
Ohio,Toledo,2016,7,25,Office Supplies,1
Ohio,Toledo,2016,9,11,Office Supplies,2
Ohio,Toledo,2016,1,9,Furniture,1
Ohio,Toledo,2014,11,24,Furniture,1
Ohio,Toledo,2014,11,24,Technology,1
Ohio,Toledo,2014,4,8,Furniture,1
Ohio,Cuyahoga Falls,2015,5,8,Furniture,1
Ohio,Cuyahoga Falls,2017,3,2,Office Supplies,1
Ohio,Cuyahoga Falls,2016,12,15,Office Supplies,1
Ohio,Parma,2017,6,20,Office Supplies,2
Ohio,Parma,2014,10,15,Furniture,1
Ohio,Parma,2014,10,15,Office Supplies,1
Ohio,Parma,2016,11,12,Furniture,3
Ohio,Parma,2016,11,12,Office Supplies,2
Ohio,Parma,2016,9,22,Office Supplies,1
Ohio,Fairfield,2014,10,21,Office Supplies,1
Ohio,Fairfield,2014,10,21,Furniture,1
Ohio,Fairfield,2014,9,12,Office Supplies,1
Ohio,Fairfield,2014,9,30,Office Supplies,1
Ohio,Fairfield,2014,11,18,Office Supplies,1
Ohio,Fairfield,2014,11,18,Technology,1
Ohio,Fairfield,2016,9,23,Furniture,1
Ohio,Fairfield,2016,9,23,Office Supplies,1
Ohio,Fairfield,2016,6,6,Furniture,2
Ohio,Fairfield,2017,12,25,Technology,1
Ohio,Fairfield,2017,12,25,Office Supplies,2
Ohio,Fairfield,2017,12,25,Furniture,1
Ohio,Fairfield,2017,12,4,Office Supplies,1
Ohio,Fairfield,2017,7,12,Office Supplies,1
Ohio,Fairfield,2017,8,3,Office Supplies,1
Ohio,Lakewood,2017,11,18,Office Supplies,1
Ohio,Lakewood,2017,10,9,Furniture,1
Ohio,Lakewood,2017,10,21,Office Supplies,3
Ohio,Lakewood,2017,8,18,Office Supplies,1
Ohio,Lakewood,2017,3,16,Technology,1
Ohio,Lakewood,2017,7,30,Office Supplies,1
Ohio,Lakewood,2017,9,25,Office Supplies,1
Ohio,Lakewood,2017,12,2,Office Supplies,1
Ohio,Lakewood,2017,12,2,Technology,1
Ohio,Lakewood,2014,8,22,Office Supplies,1
Ohio,Lakewood,2014,9,23,Office Supplies,1
Ohio,Lakewood,2016,10,21,Furniture,1
Ohio,Lakewood,2015,6,26,Office Supplies,1
Ohio,Lakewood,2015,11,5,Office Supplies,2
Ohio,Kent,2017,1,27,Office Supplies,1
Ohio,Kent,2017,1,27,Technology,2
Ohio,Kent,2016,11,18,Office Supplies,1
Ohio,Kent,2014,12,29,Office Supplies,1
Ohio,Marion,2015,12,6,Technology,1
Ohio,Marion,2015,12,6,Office Supplies,1
Ohio,Marion,2015,12,6,Furniture,1
Ohio,Marion,2015,12,27,Furniture,1
Ohio,Marion,2015,12,27,Office Supplies,1
Ohio,Marion,2015,11,20,Furniture,1
Ohio,Marion,2015,11,20,Office Supplies,1
Ohio,Marion,2017,9,8,Technology,1
Ohio,Marion,2017,9,29,Office Supplies,1
Ohio,Marion,2017,6,12,Technology,1
Ohio,Marion,2017,12,1,Furniture,1
Ohio,Marion,2014,12,14,Office Supplies,1
Ohio,Marion,2014,12,14,Furniture,1
Ohio,Marion,2014,12,14,Technology,1
Ohio,Bowling Green,2014,9,5,Office Supplies,1
Ohio,Bowling Green,2016,12,23,Office Supplies,1
Ohio,Bowling Green,2015,8,24,Technology,1
Ohio,Bowling Green,2015,8,24,Office Supplies,2
Ohio,Bowling Green,2017,11,16,Technology,2
Ohio,Bowling Green,2017,11,16,Office Supplies,1
Ohio,Lancaster,2016,2,7,Office Supplies,1
Ohio,Lancaster,2016,4,23,Office Supplies,3
Ohio,Lancaster,2016,9,27,Office Supplies,1
Ohio,Lancaster,2016,9,23,Office Supplies,2
Ohio,Lancaster,2016,9,23,Furniture,1
Ohio,Lancaster,2016,9,5,Office Supplies,2
Ohio,Lancaster,2016,9,5,Furniture,1
Ohio,Lancaster,2016,12,31,Office Supplies,1
Ohio,Lancaster,2016,12,27,Technology,1
Ohio,Lancaster,2016,11,25,Office Supplies,1
Ohio,Lancaster,2016,11,25,Technology,2
Ohio,Lancaster,2017,7,3,Office Supplies,2
Ohio,Lancaster,2017,7,3,Furniture,1
Ohio,Lancaster,2017,9,24,Technology,1
Ohio,Lancaster,2017,4,11,Office Supplies,1
Ohio,Lancaster,2017,4,11,Technology,1
Ohio,Lancaster,2017,8,24,Office Supplies,2
Ohio,Lancaster,2017,11,4,Technology,1
Ohio,Lancaster,2017,11,4,Office Supplies,1
Ohio,Lancaster,2014,9,9,Furniture,1
Ohio,Lancaster,2014,9,9,Office Supplies,1
Ohio,Lancaster,2014,9,26,Office Supplies,2
Ohio,Lancaster,2014,9,26,Technology,1
Ohio,Troy,2016,10,9,Technology,1
Ohio,Troy,2016,4,8,Office Supplies,2
Ohio,Troy,2016,11,10,Office Supplies,1
Ohio,Troy,2015,4,30,Technology,1
Ohio,Troy,2015,12,6,Office Supplies,1
Ohio,Troy,2015,12,11,Office Supplies,1
Ohio,Troy,2015,6,28,Office Supplies,1
Ohio,Troy,2015,6,28,Furniture,1
Ohio,Troy,2017,2,17,Furniture,3
Ohio,Troy,2017,2,17,Office Supplies,1
Ohio,Troy,2017,2,17,Technology,1
Ohio,Mentor,2017,9,29,Furniture,3
Ohio,Mentor,2017,9,29,Technology,1
Ohio,Mentor,2017,9,29,Office Supplies,2
Ohio,Elyria,2017,11,16,Office Supplies,1
Ohio,Mason,2014,11,1,Furniture,1
Ohio,Mason,2014,11,1,Office Supplies,2
Missouri,Independence,2017,12,22,Office Supplies,1
